id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-1273505,2025-01-08,000001,Vente,871140,5,,RUE DES FONTAINES DU TEMPLE,3723,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0029,,,305,107.43,,,,,,,,,1,2,Appartement,112,3,,,,,,2.359608,48.865377
2025-1273517,2025-01-17,000001,Vente,730000,18,,RUE BARBETTE,0666,75003,75103,Paris 3e Arrondissement,75,,,75103000AP0030,,,8,55.56,,,,,,,,,1,2,Appartement,56,2,,,,,,2.360204,48.859276
2025-1273555,2025-01-14,000001,Vente,200000,183,,RUE SAINT MARTIN,8694,75003,75103,Paris 3e Arrondissement,75,,,75103000AU0065,,,15,17.66,,,,,,,,,1,2,Appartement,18,1,,,,,,2.352109,48.862886
2025-1273570,2025-01-16,000001,Vente,981575,5,,RUE DE BEARN,0756,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0079,,,21,87.21,26,,66,,,,,,3,3,Dépendance,,0,,,,,,2.365804,48.856979
2025-1273570,2025-01-16,000001,Vente,981575,5,,RUE DE BEARN,0756,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0079,,,21,87.21,26,,66,,,,,,3,2,Appartement,85,3,,,,,,2.365804,48.856979
2025-1273589,2025-01-03,000001,Vente,560000,78,,RUE BEAUBOURG,0759,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0001,,,34,,,,,,,,,,1,2,Appartement,41,1,,,,,,2.355264,48.863939
2025-1273603,2025-01-23,000001,Vente,473820,7,,RUE DE PICARDIE,7395,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0100,,,15,39.06,16,,,,,,,,2,2,Appartement,55,2,,,,,,2.362151,48.863466
2025-1273611,2025-01-06,000001,Vente,535000,19,,RUE BERANGER,0871,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0089,,,19,51,,,,,,,,,1,2,Appartement,50,2,,,,,,2.362866,48.866045
2025-1273619,2025-01-06,000001,Vente,1362000,9,,RUE MESLAY,6286,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0045,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361493,48.867267
2025-1273619,2025-01-06,000001,Vente,1362000,9,,RUE MESLAY,6286,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0045,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361493,48.867267
2025-1273619,2025-01-06,000001,Vente,1362000,9,,RUE MESLAY,6286,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0045,,,9,,,,,,,,,,1,2,Appartement,95,5,,,,,,2.361493,48.867267
2025-1273634,2025-01-20,000001,Vente,382000,45,,RUE VOLTA,9905,75003,75103,Paris 3e Arrondissement,75,,,75103000AC0008,,,15,38.5,,,,,,,,,1,2,Appartement,36,2,,,,,,2.357897,48.866841
2025-1273658,2025-01-08,000001,Vente,313000,5,,RUE CHARLES-FRANCOIS DUPUIS,3015,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0081,,,6,24.07,,,,,,,,,1,2,Appartement,26,2,,,,,,2.363191,48.865365
2025-1273668,2025-01-16,000001,Vente,228000,16,,RUE PASTOURELLE,7094,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0059,,,6,16.75,,,,,,,,,1,2,Appartement,16,1,,,,,,2.359691,48.862757
2025-1273676,2025-01-10,000001,Vente,185000,53,,BD SAINT MARTIN,8692,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0012,,,20,,,,,,,,,,1,2,Appartement,19,1,,,,,,2.355893,48.868697
2025-1273710,2025-01-06,000001,Vente,350000,3,,RUE DU PERCHE,7248,75003,75103,Paris 3e Arrondissement,75,,,75103000AQ0061,,,5,37.53,,,,,,,,,1,2,Appartement,40,1,,,,,,2.36155,48.860561
2025-1273767,2025-01-15,000001,Vente,45000,52,,RUE NOTRE-DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0032,,,30,,,,,,,,,,1,2,Appartement,8,1,,,,,,2.357774,48.867858
2025-1273788,2025-01-22,000001,Vente,770000,6,,RUE DES VERTUS,9715,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0070,,,35,,36,,,,,,,,2,2,Appartement,44,2,,,,,,2.3578,48.863866
2025-1273788,2025-01-22,000001,Vente,770000,6,,RUE DES VERTUS,9715,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0070,,,19,,33,81.09,34,,,,,,3,2,Appartement,35,2,,,,,,2.3578,48.863866
2025-1273793,2025-01-21,000001,Vente,360000,109,,BD BEAUMARCHAIS,0783,75003,75103,Paris 3e Arrondissement,75,,,75103000AL0059,,,2,39.9,,,,,,,,,1,2,Appartement,40,2,,,,,,2.366596,48.860525
2025-1273819,2025-01-28,000001,Vente,484880,4,,RUE SAINTE ELISABETH,8552,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0117,,,66,40.29,,,,,,,,,1,2,Appartement,39,2,,,,,,2.359943,48.865751
2025-1273822,2025-01-06,000001,Vente,898000,7,,RUE REAUMUR,8073,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0051,,,38,73.65,39,,,,,,,,2,4,Local industriel. commercial ou assimilé,67,0,,,,,,2.358722,48.864574
2025-1273823,2025-01-28,000001,Vente,360800,41,,RUE REAUMUR,8073,75003,75103,Paris 3e Arrondissement,75,,,75103000AD0015,,,42,21.64,,,,,,,,,1,2,Appartement,25,2,,,,,,2.354192,48.865735
2025-1273823,2025-01-28,000001,Vente,360800,41,,RUE REAUMUR,8073,75003,75103,Paris 3e Arrondissement,75,,,75103000AD0015,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354192,48.865735
2025-1273823,2025-01-28,000001,Vente,360800,41,,RUE REAUMUR,8073,75003,75103,Paris 3e Arrondissement,75,,,75103000AD0015,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354192,48.865735
2025-1273898,2025-01-30,000001,Vente,346700,8,,RUE VILLEHARDOUIN,9828,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0119,,,225,24.86,402,,,,,,,,2,2,Appartement,40,1,,,,,,2.366,48.858213
2025-1273898,2025-01-30,000001,Vente,346700,8,,RUE VILLEHARDOUIN,9828,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0119,,,225,24.86,402,,,,,,,,2,3,Dépendance,,0,,,,,,2.366,48.858213
2025-1273907,2025-01-16,000001,Vente,177000,9,,PAS SAINTE AVOIE,8540,75003,75103,Paris 3e Arrondissement,75,,,75103000AT0070,,,45,16.18,,,,,,,,,1,2,Appartement,17,2,,,,,,2.355875,48.860592
2025-1273927,2025-01-29,000001,Vente,400847,11,,RUE BAILLY,0636,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0158,,,5,36.82,,,,,,,,,1,2,Appartement,36,2,,,,,,2.355872,48.865036
2025-1273927,2025-01-29,000001,Vente,400847,11,,RUE BAILLY,0636,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0158,,,5,36.82,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355872,48.865036
2025-1273934,2025-01-22,000001,Vente,1200000,68,,RUE DE TURBIGO,9504,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0127,,,1,184.9,,,,,,,,,1,4,Local industriel. commercial ou assimilé,220,0,,,,,,2.359327,48.866008
2025-1273980,2025-01-10,000001,Vente,208000,104,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AJ0025,,,41,17.05,,,,,,,,,1,2,Appartement,16,1,,,,,,2.364911,48.862644
2025-1273994,2025-01-27,000001,Vente,525200,183,,RUE SAINT MARTIN,8694,75003,75103,Paris 3e Arrondissement,75,,,75103000AU0065,,,16,,17,43.46,,,,,,,2,2,Appartement,40,2,,,,,,2.352109,48.862886
2025-1273996,2025-01-08,000001,Vente,48500,61,,RUE DE SAINTONGE,8716,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0036,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.365229,48.864321
2025-1274004,2025-01-28,000001,Vente,3554028,78,,RUE DES ARCHIVES,0420,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0062,,,19,170.07,66,,,,,,,,2,2,Appartement,137,4,,,,,,2.360113,48.862674
2025-1274004,2025-01-28,000001,Vente,3554028,78,,RUE DES ARCHIVES,0420,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0062,,,19,170.07,66,,,,,,,,2,3,Dépendance,,0,,,,,,2.360113,48.862674
2025-1274004,2025-01-28,000001,Vente,3554028,78,,RUE DES ARCHIVES,0420,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0062,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.360113,48.862674
2025-1274004,2025-01-28,000001,Vente,3554028,78,,RUE DES ARCHIVES,0420,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0062,,,19,170.07,66,,,,,,,,2,3,Dépendance,,0,,,,,,2.360113,48.862674
2025-1274091,2025-01-20,000001,Vente,40000,1,A,RUE PAYENNE,7205,75003,75103,Paris 3e Arrondissement,75,,,75103000AO0029,,,91,4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361578,48.857703
2025-1274114,2025-01-23,000001,Vente,284870,62,,RUE CHAPON,1771,75003,75103,Paris 3e Arrondissement,75,,,75103000AV0054,,,20,20.59,,,,,,,,,1,2,Appartement,22,1,,,,,,2.353517,48.864291
2025-1274137,2025-02-03,000001,Vente,195000,42,,RUE CHAPON,1771,75003,75103,Paris 3e Arrondissement,75,,,75103000AV0045,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354609,48.864028
2025-1274168,2025-01-30,000001,Vente,188314.2,6,,RUE DU GRENIER SAINT LAZARE,4320,75003,75103,Paris 3e Arrondissement,75,,,75103000AV0102,,,30,15.07,,,,,,,,,1,2,Appartement,12,1,,,,,,2.354122,48.862924
2025-1274174,2025-02-03,000001,Vente,485000,7,,RUE SAINT CLAUDE,8520,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0067,,,377,38.02,,,,,,,,,1,2,Appartement,38,2,,,,,,2.36612,48.859871
2025-1274191,2025-01-27,000001,Vente,420000,64,,RUE DES TOURNELLES,9382,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0050,,,83,35.57,84,,,,,,,,2,3,Dépendance,,0,,,,,,2.367659,48.857118
2025-1274191,2025-01-27,000001,Vente,420000,64,,RUE DES TOURNELLES,9382,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0050,,,83,35.57,84,,,,,,,,2,2,Appartement,35,1,,,,,,2.367659,48.857118
2025-1274207,2025-01-13,000001,Vente,298000,31,,RUE DE MONTMORENCY,6517,75003,75103,Paris 3e Arrondissement,75,,,75103000AV0096,,,14,25.1,,,,,,,,,1,2,Appartement,26,1,,,,,,2.354013,48.863284
2025-1274209,2025-01-31,000001,Vente,227000,97,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AQ0055,,,13,12.92,,,,,,,,,1,2,Appartement,14,1,,,,,,2.361125,48.860313
2025-1274216,2025-01-31,000001,Vente,823654,54,,RUE DE TURBIGO,9504,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0003,,,19,,32,88.21,,,,,,,2,2,Appartement,90,3,,,,,,2.35716,48.865548
2025-1274228,2025-01-15,000001,Vente,109200,29,,BD SAINT MARTIN,8692,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0027,,,48,24.05,,,,,,,,,1,4,Local industriel. commercial ou assimilé,40,0,,,,,,2.358729,48.868201
2025-1274243,2025-01-31,000001,Vente,10000,104,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AL0004,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362335,48.86065
2025-1274243,2025-01-31,000001,Vente,10000,104,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AL0004,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362335,48.86065
2025-1274243,2025-01-31,000001,Vente,10000,104,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AL0004,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362335,48.86065
2025-1274301,2025-01-30,000001,Vente,605000,17,,RUE DES FILLES DU CALVAIRE,3643,75003,75103,Paris 3e Arrondissement,75,,,75103000AJ0012,,,6,51.2,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.365787,48.86292
2025-1274301,2025-01-30,000001,Vente,605000,17,,RUE DES FILLES DU CALVAIRE,3643,75003,75103,Paris 3e Arrondissement,75,,,75103000AJ0012,,,6,51.2,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.365787,48.86292
2025-1274301,2025-01-30,000001,Vente,605000,17,,RUE DES FILLES DU CALVAIRE,3643,75003,75103,Paris 3e Arrondissement,75,,,75103000AJ0012,,,6,51.2,7,,,,,,,,2,2,Appartement,49,2,,,,,,2.365787,48.86292
2025-1274311,2025-02-06,000001,Vente,225000,203,B,RUE SAINT MARTIN,8694,75003,75103,Paris 3e Arrondissement,75,,,75103000AV0128,,,3,,,,,,,,,,1,2,Appartement,15,1,,,,,,2.352459,48.86371
2025-1274330,2025-02-10,000001,Vente,810500,6,,RUE DES ARQUEBUSIERS,0465,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0073,,,35,59.97,,,,,,,,,1,3,Dépendance,,0,,,,,,2.367,48.85975
2025-1274330,2025-02-10,000001,Vente,810500,6,,RUE DES ARQUEBUSIERS,0465,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0073,,,35,59.97,,,,,,,,,1,2,Appartement,65,3,,,,,,2.367,48.85975
2025-1274351,2025-02-06,000001,Vente,448575,11,,RUE DE BEARN,0756,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0041,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.366103,48.857474
2025-1274351,2025-02-06,000001,Vente,448575,11,,RUE DE BEARN,0756,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0041,,,13,,,,,,,,,,1,2,Appartement,23,1,,,,,,2.366103,48.857474
2025-1274363,2025-02-04,000001,Vente,380109,23,,RUE AU MAIRE,5927,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0109,,,14,25.03,,,,,,,,,1,2,Appartement,42,1,,,,,,2.356216,48.864533
2025-1274401,2025-01-30,000001,Vente,206000,43,,RUE CHARLOT,1880,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0069,,,30,,,,,,,,,,1,2,Appartement,15,1,,,,,,2.362638,48.863217
2025-1274437,2025-02-05,000001,Vente,257150,314,,RUE SAINT MARTIN,8694,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0147,,,172,25.54,,,,,,,,,1,2,Appartement,26,2,,,,,,2.355635,48.867972
2025-1274441,2025-02-07,000001,Vente,1742800,16,A,RUE MICHEL LE COMTE,6336,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0081,,,9,125.22,,,,,,,,,1,3,Dépendance,,0,,,,,,2.356287,48.862412
2025-1274441,2025-02-07,000001,Vente,1742800,16,A,RUE MICHEL LE COMTE,6336,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0081,,,9,125.22,,,,,,,,,1,2,Appartement,87,3,,,,,,2.356287,48.862412
2025-1274441,2025-02-07,000001,Vente,1742800,16,A,RUE MICHEL LE COMTE,6336,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0081,,,9,125.22,,,,,,,,,1,4,Local industriel. commercial ou assimilé,35,0,,,,,,2.356287,48.862412
2025-1274469,2025-02-05,000001,Vente,184000,30,,RUE DES GRAVILLIERS,4302,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0089,,,8,13.8,,,,,,,,,1,2,Appartement,9,1,,,,,,2.356597,48.864173
2025-1274470,2025-01-31,000001,Vente,1182200,21,,RUE NOTRE-DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0085,,,5,104.41,6,,,,,,,,2,2,Appartement,111,4,,,,,,2.359501,48.867066
2025-1274482,2025-01-31,000001,Vente,174000,61,,RUE CHARLOT,1880,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0014,,,8,12.6,,,,,,,,,1,2,Appartement,13,1,,,,,,2.363311,48.863793
2025-1274494,2025-02-12,000001,Vente,258000,25,,RUE DES VERTUS,9715,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0126,,,23,24.36,,,,,,,,,1,2,Appartement,25,1,,,,,,2.358028,48.864801
2025-1274495,2025-01-17,000001,Vente,415000,54,,RUE DU VERTBOIS,9711,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0084,,,125,,126,,136,,,,,,3,2,Appartement,30,1,,,,,,2.356883,48.867453
2025-1274495,2025-01-17,000001,Vente,415000,54,,RUE DU VERTBOIS,9711,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0084,,,125,,126,,,,,,,,2,3,Dépendance,,0,,,,,,2.356883,48.867453
2025-1274499,2025-01-10,000001,Vente,97000,20,,RUE SAINT CLAUDE,8520,75003,75103,Paris 3e Arrondissement,75,,,75103000AL0072,,,218,,225,,,,,,,,2,3,Dépendance,,0,,,,,,2.365335,48.860248
2025-1274503,2025-02-12,000001,Vente,672500,133,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0064,,,17,50.13,,,,,,,,,1,2,Appartement,49,2,,,,,,2.36381,48.86174
2025-1274504,2025-02-10,000001,Vente,483500,49,,RUE DE BRETAGNE,1275,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0073,,,13,40.26,,,,,,,,,1,2,Appartement,39,2,,,,,,2.361087,48.86331
2025-1274523,2025-02-11,000001,Vente,350000,19,,RUE CHAPON,1771,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0045,,,58,29.13,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355545,48.863361
2025-1274523,2025-02-11,000001,Vente,350000,19,,RUE CHAPON,1771,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0045,,,58,29.13,,,,,,,,,1,2,Appartement,30,2,,,,,,2.355545,48.863361
2025-1274530,2025-02-07,000001,Vente,349000,31,,RUE CHARLOT,1880,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0084,,,18,40.05,25,,,,,,,,2,3,Dépendance,,0,,,,,,2.361698,48.862514
2025-1274530,2025-02-07,000001,Vente,349000,31,,RUE CHARLOT,1880,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0084,,,18,40.05,25,,,,,,,,2,2,Appartement,42,3,,,,,,2.361698,48.862514
2025-1274538,2025-01-20,000001,Vente,220000,68,,RUE NOTRE-DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0056,,,23,21.21,,,,,,,,,1,2,Appartement,24,2,,,,,,2.356388,48.867992
2025-1274552,2025-02-14,000001,Vente,58000,95,,BD BEAUMARCHAIS,0783,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0073,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.367,48.85975
2025-1274558,2025-01-15,000001,Vente,255000,31,B,RUE DES TOURNELLES,9382,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0086,,,30,20.02,,,,,,,,,1,2,Appartement,19,1,,,,,,2.367136,48.856147
2025-1274571,2025-01-30,000001,Vente,187000,22,,RUE REAUMUR,8073,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0019,,,34,18.08,,,,,,,,,1,2,Appartement,17,1,,,,,,2.358527,48.865234
2025-1274604,2025-02-07,000001,Vente,1122100,75,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AP0039,,,39,75.06,40,,,,,,,,2,2,Appartement,77,2,,,,,,2.359054,48.859107
2025-1274640,2025-01-31,000001,Vente,4500,39,,RUE DES GRAVILLIERS,4302,75003,75103,Paris 3e Arrondissement,75,,,75103000AS0004,,,28,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,2.355544,48.863993
2025-1274642,2025-02-05,000001,Vente,571000,16,,RUE RAMBUTEAU,8009,75003,75103,Paris 3e Arrondissement,75,,,75103000AT0029,,,48,57.32,,,,,,,,,1,2,Appartement,50,3,,,,,,2.355201,48.86087
2025-1274653,2025-02-11,000001,Vente,48865,32,,RUE DE POITOU,7572,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0092,,,18,16.34,,,,,,,,,1,2,Appartement,27,1,,,,,,2.362283,48.861805
2025-1274678,2025-01-24,000001,Vente,1010000,55,,BD BEAUMARCHAIS,0783,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0049,,,105,8.67,14,,6,110.86,,,,,3,2,Appartement,113,4,,,,,,2.367666,48.857227
2025-1274680,2025-01-27,000001,Vente,35000,6,,RUE DES HAUDRIETTES,4483,75003,75103,Paris 3e Arrondissement,75,,,75103000AR0005,,,638,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.357892,48.86205
2025-1274688,2025-02-17,000001,Vente,633000,45,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0022,,,11,,8,,,,,,,,2,2,Appartement,53,2,,,,,,2.3642,48.857735
2025-1274747,2025-02-14,000001,Vente,1140000,9,,RUE DU VERTBOIS,9711,75003,75103,Paris 3e Arrondissement,75,,,75103000AF0145,,,10,120.08,4,,5,,9,,,,4,2,Appartement,120,4,,,,,,2.358592,48.866713
2025-1274754,2025-02-12,000001,Vente,220000,154,,RUE DU TEMPLE,9191,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0003,,,21,15.02,,,,,,,,,1,2,Appartement,20,1,,,,,,2.359516,48.864397
2025-1274757,2025-01-29,000001,Vente,315000,11,B,RUE SAINT GILLES,8627,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0034,,,15,25.63,,,,,,,,,1,2,Appartement,26,1,,,,,,2.365304,48.857822
